section,male,female,lastUpdate,date
0,60704,57283,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
10,90780,82125,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
20,75621,79062,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
30,54947,58829,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
40,45736,50681,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
50,34091,36865,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
60,23288,22727,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
70,11574,11585,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
80,5083,6992,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
90,1370,2867,2021-03-16T06:13:17.800Z,2021-03-16T06:13:17.800Z
