age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,117561,15629,1505185,7.8,1.0,2021-02-01T03:53:42.040Z
20-29,296672,97800,1277634,23.2,7.7,2021-02-01T03:53:42.040Z
30-39,352702,134572,1186386,29.7,11.3,2021-02-01T03:53:42.040Z
40-49,559129,215686,1080768,51.7,20.0,2021-02-01T03:53:42.040Z
50-59,537619,281227,832687,64.6,33.8,2021-02-01T03:53:42.040Z
60-69,554618,462182,735380,75.4,62.8,2021-02-01T03:53:42.040Z
70-79,426665,377138,462148,92.3,81.6,2021-02-01T03:53:42.040Z
80-89,189876,165830,222547,85.3,74.5,2021-02-01T03:53:42.040Z
90+,44522,38466,50589,88.0,76.0,2021-02-01T03:53:42.040Z
