section,male,female,lastUpdate,date
0,0,1,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
10,0,0,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
20,4,2,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
30,8,5,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
40,20,10,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
50,37,10,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
60,63,32,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
70,39,29,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
80,20,19,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
90,5,2,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
