total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2810,1839,331,246,750,390,2021-02-01T03:53:42.040Z
100,65,18,13,41,21,2021-02-01T03:53:42.040Z
