section,male,female,lastUpdate,date
0,2,2,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
10,3,2,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
20,7,9,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
30,14,11,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
40,33,29,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
50,165,78,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
60,460,197,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
70,791,396,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
80,889,736,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
90,410,561,2021-02-01T03:53:42.040Z,2021-02-01T03:53:42.040Z
