name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,91.7088623046875,15,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
יוספטל,,47.69230651855469,1,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
שמיר,,54.54545593261719,14,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
וולפסון,,61.20058441162109,6,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
זיו צפת,,58.50144195556641,17,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
הלל יפה,,66.21359252929688,4,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
נהריה,,66.66666412353516,8,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
ברזילי,,67.5,8,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
פוריה,,49.85915374755859,14,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
סוראסקי,,85.22630310058594,11,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
בני ציון,,66.74365234375,10,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
רבין ק. בילינסון,,78.80239868164062,4,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
סורוקה,,60.99044418334961,16,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
מאיר,,75.57840728759766,23,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
קפלן,,95.12635040283203,13,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
"רמב""ם",,82.47422790527344,32,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
הכרמל,,64.62167358398438,16,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
השרון ק. גולדה,,48.13278198242188,5,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
הדסה עין כרם,,89.68254089355469,36,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
הסקוטי,,87.96992492675781,7,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
המשפחה הקדושה,,,0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
סנט ג'וזף,,,0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
שערי צדק,,96.43734741210938,14,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
אל מקאסד,,,0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
לניאדו,,66.57381439208984,30,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
אוגוסטה ויקטוריה,,,2,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
מעייני הישועה,,92.01277923583984,3,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
אסותא אשדוד,,,2,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
שניידר,,,0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
סנט וינסנט,,,0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
המרכזי בעמק,,65.68965148925781,30,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
