section,male,female,lastUpdate,date
0,0,,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
10,1,1.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
20,1,0.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
30,1,1.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
40,12,7.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
50,25,19.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
60,43,23.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
70,59,32.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
80,12,23.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
90,7,3.0,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
