section,male,female,lastUpdate,date
0,1,1,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
10,1,2,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
20,1,5,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
30,11,7,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
40,20,12,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
50,94,52,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
60,259,108,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
70,476,234,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
80,536,438,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
90,234,362,2020-11-28T20:32:01.277Z,2020-11-28T20:32:01.277Z
