Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
260,563,934,430,2405,2020-09-30T06:58:43.690Z,2020-09-30T06:58:43.690Z
