age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,133980,16440,1505185,8.9,1.1,2021-02-03T08:10:56.700Z
20-29,333491,103271,1277634,26.1,8.1,2021-02-03T08:10:56.700Z
30-39,397075,143196,1186386,33.5,12.1,2021-02-03T08:10:56.700Z
40-49,590197,230139,1080768,54.6,21.3,2021-02-03T08:10:56.700Z
50-59,553304,297857,832687,66.4,35.8,2021-02-03T08:10:56.700Z
60-69,561184,472470,735380,76.3,64.2,2021-02-03T08:10:56.700Z
70-79,430290,383414,462148,93.1,83.0,2021-02-03T08:10:56.700Z
80-89,191704,169044,222547,86.1,76.0,2021-02-03T08:10:56.700Z
90+,45023,39191,50589,89.0,77.5,2021-02-03T08:10:56.700Z
