age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,328673,287297,1538337,21.4,18.7,2021-04-07T18:30:08.680Z
20-29,962917,856231,1300361,74.0,65.8,2021-04-07T18:30:08.680Z
30-39,939470,857391,1197026,78.5,71.6,2021-04-07T18:30:08.680Z
40-49,911936,847594,1098556,83.0,77.2,2021-04-07T18:30:08.680Z
50-59,745995,698719,849966,87.8,82.2,2021-04-07T18:30:08.680Z
60-69,660851,629393,741639,89.1,84.9,2021-04-07T18:30:08.680Z
70-79,479051,462364,490784,97.6,94.2,2021-04-07T18:30:08.680Z
80-89,214252,206008,225538,95.0,91.3,2021-04-07T18:30:08.680Z
90+,50458,47587,51496,98.0,92.4,2021-04-07T18:30:08.680Z
