name,amount,lastUpdate,date
hard,294,2021-04-07T18:30:08.680Z,2021-04-07T18:30:08.680Z
moderate,50,2021-04-07T18:30:08.680Z,2021-04-07T18:30:08.680Z
critical,172,2021-04-07T18:30:08.680Z,2021-04-07T18:30:08.680Z
breath,159,2021-04-07T18:30:08.680Z,2021-04-07T18:30:08.680Z
name,amount,lastUpdate,date
hard,294,2021-04-07T18:30:08.680Z,2021-04-07T18:30:08.680Z
moderate,50,2021-04-07T18:30:08.680Z,2021-04-07T18:30:08.680Z
critical,172,2021-04-07T18:30:08.680Z,2021-04-07T18:30:08.680Z
breath,159,2021-04-07T18:30:08.680Z,2021-04-07T18:30:08.680Z
