section,male,female,lastUpdate,date
0,25700,24304,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
10,52034,41222,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
20,44978,43474,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
30,31632,32524,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
40,27547,30122,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
50,21415,22628,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
60,15706,14373,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
70,7826,7225,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
80,3302,4252,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
90,845,1840,2021-01-06T03:50:16.780Z,2021-01-06T03:50:16.780Z
