name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שערי צדק,92.72727272727272,98.40294647216797,41,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
הדסה עין כרם,90.56603773584906,115.6545181274414,73,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
שמיר (אסף הרופא),86.88524590163934,66.55443572998047,19,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
ברזילי,85.0,70.0,91,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
לניאדו,80.95238095238095,87.74373626708984,79,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
נהריה,75.40983606557377,71.36929321289062,79,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
שיבא,75.0,95.6329116821289,42,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
הסקוטי,75.0,91.48936462402344,1,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
"רמב""ם",69.6969696969697,89.89690399169922,48,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
הלל יפה,68.33333333333333,80.19417572021484,28,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
אסותא אשדוד,66.66666666666666,,6,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
מעייני הישועה,62.96296296296296,98.40255737304688,22,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
בני ציון,60.86956521739131,80.6004638671875,9,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
זיו צפת,57.692307692307686,69.16426849365234,14,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
רבין ק. בילינסון,55.00000000000001,87.90419006347656,45,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
המשפחה הקדושה,54.54545454545454,135.8333282470703,3,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
קפלן,54.0,93.8628158569336,18,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
וולפסון,50.0,64.56808471679688,34,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
סנט ג'וזף,48.64864864864865,,0,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
מאיר,45.6140350877193,68.63753509521484,99,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
אל מקאסד,43.47826086956522,,0,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
המרכזי בעמק,41.97530864197531,73.10344696044922,57,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
השרון ק. גולדה,39.47368421052632,60.16597366333008,5,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
סוראסקי,37.777777777777786,104.6968383789063,47,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
הכרמל,37.5,76.48262023925781,19,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
סורוקה,37.17948717948718,74.71763610839844,41,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
אוגוסטה ויקטוריה,33.33333333333333,,0,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
פוריה,32.5,62.53520965576172,28,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
שניידר,0.0,83.96624755859375,17,2020-09-03T03:39:09.817Z,2020-09-03T03:39:09.817Z
