name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,99.49366760253906,56,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
יוספטל,,55.38461685180664,1,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
שמיר,,72.83950805664062,42,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
וולפסון,,68.08199310302734,21,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
זיו צפת,,75.79251098632812,52,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
הלל יפה,,86.40776824951172,24,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
נהריה,,76.21023559570312,40,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
ברזילי,,80.16666412353516,63,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
פוריה,,66.47887420654297,31,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
סוראסקי,,113.7489318847656,76,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
בני ציון,,88.22171020507812,46,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
רבין ק. בילינסון,,97.36527252197266,64,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
סורוקה,,73.06690216064453,59,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
מאיר,,73.5218505859375,57,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
קפלן,,94.40433502197266,25,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
"רמב""ם",,94.32989501953125,116,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
הכרמל,,78.5276107788086,74,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
השרון ק. גולדה,,71.36929321289062,26,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
הדסה עין כרם,,111.3756637573242,185,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
הסקוטי,,104.5112762451172,18,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
סנט וינסנט,,51.49253845214844,6,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
המשפחה הקדושה,,,0,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
סנט ג'וזף,,,6,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
שערי צדק,,,152,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
אל מקאסד,,,0,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
לניאדו,,80.50139617919922,17,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
אוגוסטה ויקטוריה,,,18,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
מעייני הישועה,,99.0506362915039,17,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
אסותא אשדוד,,,14,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
שניידר,,,0,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
המרכזי בעמק,,72.06896209716797,79,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
