section,male,female,lastUpdate,date
0,1,2,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
10,1,2,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
20,3,6,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
30,12,8,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
40,22,15,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
50,108,60,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
60,295,123,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
70,537,260,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
80,584,494,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
90,257,381,2020-12-24T20:27:33.523Z,2020-12-24T20:27:33.523Z
