section,male,female,lastUpdate,date
0,19987,19092,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
10,43106,32445,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
20,37639,35446,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
30,25673,26136,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
40,22657,24387,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
50,17657,18564,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
60,12934,11646,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
70,6471,5939,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
80,2710,3476,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
90,644,1480,2020-12-19T13:51:24.143Z,2020-12-19T13:51:24.143Z
