section,male,female,lastUpdate,date
0,1,1,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
10,0,0,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
20,2,1,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
30,2,6,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
40,12,11,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
50,34,14,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
60,67,27,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
70,43,31,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
80,17,14,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
90,3,4,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
