section,male,female,lastUpdate,date
0,34324,32545,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
10,63510,53453,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
20,53562,53286,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
30,38404,40300,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
40,33403,36657,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
50,25719,27397,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
60,18642,17553,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
70,9280,8837,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
80,3987,5288,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
90,1045,2260,2021-01-19T14:19:06.050Z,2021-01-19T14:19:06.050Z
