age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,249689,135940,1538337,16.2,8.8,2021-02-25T15:55:48.430Z
20-29,761480,345633,1300361,58.6,26.6,2021-02-25T15:55:48.430Z
30-39,788804,411981,1197026,65.9,34.4,2021-02-25T15:55:48.430Z
40-49,813623,591255,1098556,74.1,53.8,2021-02-25T15:55:48.430Z
50-59,682250,549957,849966,80.3,64.7,2021-02-25T15:55:48.430Z
60-69,621776,556216,741639,83.8,75.0,2021-02-25T15:55:48.430Z
70-79,458860,427285,490784,93.5,87.1,2021-02-25T15:55:48.430Z
80-89,204631,189393,225538,90.7,84.0,2021-02-25T15:55:48.430Z
90+,48078,43649,51496,93.4,84.8,2021-02-25T15:55:48.430Z
