section,male,female,lastUpdate,date
0,16346,15664,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
10,37551,26577,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
20,31521,28391,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
30,20996,20562,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
40,18305,19212,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
50,14176,14554,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
60,10267,9037,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
70,5032,4547,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
80,2164,2683,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
90,501,1166,2020-10-18T03:18:46.443Z,2020-10-18T03:18:46.443Z
