section,male,female,lastUpdate,date
0,1,1,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
10,1,2,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
20,2,5,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
30,12,7,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
40,21,12,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
50,101,58,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
60,272,113,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
70,497,250,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
80,549,471,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
90,240,368,2020-12-12T19:49:13.440Z,2020-12-12T19:49:13.440Z
