section,male,female,lastUpdate,date
0,0,0,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
10,1,0,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
20,3,1,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
30,1,1,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
40,17,7,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
50,30,14,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
60,44,22,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
70,61,32,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
80,23,24,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
90,4,3,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
