section,male,female,lastUpdate,date
0,1,1,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
10,1,2,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
20,1,5,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
30,11,7,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
40,21,11,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
50,99,55,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
60,264,108,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
70,480,240,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
80,538,446,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
90,238,361,2020-12-03T15:38:28.427Z,2020-12-03T15:38:28.427Z
