section,male,female,lastUpdate,date
0,50708,47775,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
10,82428,72879,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
20,69036,70512,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
30,49666,52357,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
40,42008,46341,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
50,31859,34001,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
60,22036,21151,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
70,10900,10770,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
80,4831,6537,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
90,1279,2709,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
