section,male,female,lastUpdate,date
0,0,1,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
10,0,2,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
20,4,4,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
30,13,9,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
40,24,13,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
50,41,18,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
60,46,28,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
70,42,21,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
80,12,15,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
90,1,2,2021-02-17T15:15:41.093Z,2021-02-17T15:15:41.093Z
