date,amount,lastUpdate
,50,2021-02-17T15:15:41.093Z
2020-02-12T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-13T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-14T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-15T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-16T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-17T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-18T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-19T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-20T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-21T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-22T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-23T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-24T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-25T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-26T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-27T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-28T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-02-29T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-01T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-02T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-03T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-04T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-05T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-06T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-07T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-08T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-09T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-10T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-11T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-12T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-13T00:00:00.000Z,1,2021-02-17T15:15:41.093Z
2020-03-14T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-15T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-16T00:00:00.000Z,0,2021-02-17T15:15:41.093Z
2020-03-17T00:00:00.000Z,2,2021-02-17T15:15:41.093Z
2020-03-18T00:00:00.000Z,2,2021-02-17T15:15:41.093Z
2020-03-19T00:00:00.000Z,4,2021-02-17T15:15:41.093Z
2020-03-20T00:00:00.000Z,1,2021-02-17T15:15:41.093Z
2020-03-21T00:00:00.000Z,1,2021-02-17T15:15:41.093Z
2020-03-22T00:00:00.000Z,4,2021-02-17T15:15:41.093Z
2020-03-23T00:00:00.000Z,6,2021-02-17T15:15:41.093Z
2020-03-24T00:00:00.000Z,5,2021-02-17T15:15:41.093Z
2020-03-25T00:00:00.000Z,6,2021-02-17T15:15:41.093Z
2020-03-26T00:00:00.000Z,10,2021-02-17T15:15:41.093Z
2020-03-27T00:00:00.000Z,18,2021-02-17T15:15:41.093Z
2020-03-28T00:00:00.000Z,9,2021-02-17T15:15:41.093Z
2020-03-29T00:00:00.000Z,15,2021-02-17T15:15:41.093Z
2020-03-30T00:00:00.000Z,35,2021-02-17T15:15:41.093Z
2020-03-31T00:00:00.000Z,44,2021-02-17T15:15:41.093Z
2020-04-01T00:00:00.000Z,34,2021-02-17T15:15:41.093Z
2020-04-02T00:00:00.000Z,85,2021-02-17T15:15:41.093Z
2020-04-03T00:00:00.000Z,57,2021-02-17T15:15:41.093Z
2020-04-04T00:00:00.000Z,56,2021-02-17T15:15:41.093Z
2020-04-05T00:00:00.000Z,104,2021-02-17T15:15:41.093Z
2020-04-06T00:00:00.000Z,122,2021-02-17T15:15:41.093Z
2020-04-07T00:00:00.000Z,123,2021-02-17T15:15:41.093Z
2020-04-08T00:00:00.000Z,111,2021-02-17T15:15:41.093Z
2020-04-09T00:00:00.000Z,113,2021-02-17T15:15:41.093Z
2020-04-10T00:00:00.000Z,133,2021-02-17T15:15:41.093Z
2020-04-11T00:00:00.000Z,125,2021-02-17T15:15:41.093Z
2020-04-12T00:00:00.000Z,269,2021-02-17T15:15:41.093Z
2020-04-13T00:00:00.000Z,286,2021-02-17T15:15:41.093Z
2020-04-14T00:00:00.000Z,298,2021-02-17T15:15:41.093Z
2020-04-15T00:00:00.000Z,287,2021-02-17T15:15:41.093Z
2020-04-16T00:00:00.000Z,333,2021-02-17T15:15:41.093Z
2020-04-17T00:00:00.000Z,365,2021-02-17T15:15:41.093Z
2020-04-18T00:00:00.000Z,249,2021-02-17T15:15:41.093Z
2020-04-19T00:00:00.000Z,390,2021-02-17T15:15:41.093Z
2020-04-20T00:00:00.000Z,461,2021-02-17T15:15:41.093Z
2020-04-21T00:00:00.000Z,382,2021-02-17T15:15:41.093Z
2020-04-22T00:00:00.000Z,401,2021-02-17T15:15:41.093Z
2020-04-23T00:00:00.000Z,341,2021-02-17T15:15:41.093Z
2020-04-24T00:00:00.000Z,351,2021-02-17T15:15:41.093Z
2020-04-25T00:00:00.000Z,386,2021-02-17T15:15:41.093Z
2020-04-26T00:00:00.000Z,436,2021-02-17T15:15:41.093Z
2020-04-27T00:00:00.000Z,473,2021-02-17T15:15:41.093Z
2020-04-28T00:00:00.000Z,571,2021-02-17T15:15:41.093Z
2020-04-29T00:00:00.000Z,361,2021-02-17T15:15:41.093Z
2020-04-30T00:00:00.000Z,438,2021-02-17T15:15:41.093Z
2020-05-01T00:00:00.000Z,422,2021-02-17T15:15:41.093Z
2020-05-02T00:00:00.000Z,298,2021-02-17T15:15:41.093Z
2020-05-03T00:00:00.000Z,303,2021-02-17T15:15:41.093Z
2020-05-04T00:00:00.000Z,264,2021-02-17T15:15:41.093Z
2020-05-05T00:00:00.000Z,321,2021-02-17T15:15:41.093Z
2020-05-06T00:00:00.000Z,263,2021-02-17T15:15:41.093Z
2020-05-07T00:00:00.000Z,237,2021-02-17T15:15:41.093Z
2020-05-08T00:00:00.000Z,229,2021-02-17T15:15:41.093Z
2020-05-09T00:00:00.000Z,95,2021-02-17T15:15:41.093Z
2020-05-10T00:00:00.000Z,173,2021-02-17T15:15:41.093Z
2020-05-11T00:00:00.000Z,337,2021-02-17T15:15:41.093Z
2020-05-12T00:00:00.000Z,262,2021-02-17T15:15:41.093Z
2020-05-13T00:00:00.000Z,183,2021-02-17T15:15:41.093Z
2020-05-14T00:00:00.000Z,244,2021-02-17T15:15:41.093Z
