section,male,female,lastUpdate,date
0,60918,57521,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
10,91017,82384,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
20,75764,79247,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
30,55053,58968,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
40,45803,50781,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
50,34150,36924,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
60,23319,22771,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
70,11585,11610,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
80,5093,7008,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
90,1372,2868,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
