section,male,female,lastUpdate,date
0,0,3,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
10,1,1,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
20,10,9,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
30,13,31,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
40,45,26,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
50,69,43,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
60,63,59,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
70,59,45,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
80,25,37,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
90,9,4,2021-03-17T13:22:53.840Z,2021-03-17T13:22:53.840Z
