section,male,female,lastUpdate,date
0,0,0,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
10,2,1,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
20,0,1,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
30,2,0,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
40,8,1,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
50,19,9,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
60,39,12,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
70,33,23,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
80,9,8,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
90,0,2,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
