section,male,female,lastUpdate,date
0,0,0,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
10,1,1,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
20,0,2,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
30,3,4,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
40,20,10,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
50,42,19,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
60,75,32,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
70,60,38,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
80,26,29,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
90,5,13,2020-11-03T19:29:46.060Z,2020-11-03T19:29:46.060Z
