age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,108404,14702,1505185,7.2,1.0,2021-01-30T19:37:48.760Z
20-29,282149,93389,1277634,22.1,7.3,2021-01-30T19:37:48.760Z
30-39,330041,127273,1186386,27.8,10.7,2021-01-30T19:37:48.760Z
40-49,540710,203147,1080768,50.0,18.8,2021-01-30T19:37:48.760Z
50-59,529329,268581,832687,63.6,32.3,2021-01-30T19:37:48.760Z
60-69,551285,450008,735380,75.0,61.2,2021-01-30T19:37:48.760Z
70-79,424936,368999,462148,91.9,79.8,2021-01-30T19:37:48.760Z
80-89,189118,161915,222547,85.0,72.8,2021-01-30T19:37:48.760Z
90+,44336,37648,50589,87.6,74.4,2021-01-30T19:37:48.760Z
