total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2353,1764,352,236,758,416,2021-01-30T19:37:48.760Z
100,75,20,13,43,24,2021-01-30T19:37:48.760Z
