name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,96.32911682128906,14,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
יוספטל,,46.15384674072266,16,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
שמיר,,61.05499267578125,7,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
וולפסון,,65.15373229980469,4,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
זיו צפת,,63.11239242553711,17,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
הלל יפה,,73.2038803100586,15,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
נהריה,,74.96542358398438,10,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
ברזילי,,75.0,10,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
פוריה,,51.26760482788086,11,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
סוראסקי,,93.85140991210938,8,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
בני ציון,,76.67436218261719,13,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
רבין ק. בילינסון,,87.90419006347656,4,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
סורוקה,,67.41963195800781,15,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
מאיר,,80.84832763671875,21,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
קפלן,,104.5126342773438,13,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
"רמב""ם",,88.6597900390625,43,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
הכרמל,,71.57463836669922,28,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
השרון ק. גולדה,,54.35684585571289,5,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
הדסה עין כרם,,98.80952453613281,42,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
הסקוטי,,87.21804809570312,5,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
המשפחה הקדושה,,,0,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
סנט ג'וזף,,,0,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
שערי צדק,,96.43734741210938,11,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
אל מקאסד,,,0,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
לניאדו,,76.04457092285156,43,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
אוגוסטה ויקטוריה,,,2,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
מעייני הישועה,,98.40255737304688,3,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
אסותא אשדוד,,,3,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
שניידר,,,0,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
סנט וינסנט,,,0,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
המרכזי בעמק,,73.10344696044922,49,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
