section,male,female,lastUpdate,date
0,18020,17241,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
10,40109,29132,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
20,34557,31710,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
30,23219,23159,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
40,20328,21614,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
50,15809,16461,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
60,11527,10298,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
70,5714,5219,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
80,2411,3062,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
90,580,1328,2020-11-29T16:49:35.993Z,2020-11-29T16:49:35.993Z
