section,male,female,lastUpdate,date
0,1,0,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
10,2,0,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
20,0,4,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
30,1,3,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
40,18,8,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
50,42,16,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
60,90,42,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
70,69,45,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
80,43,36,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
90,9,15,2020-12-21T04:52:38.930Z,2020-12-21T04:52:38.930Z
