amount,lastUpdate
0,2020-12-21T04:52:38.930Z
0,2020-12-21T04:52:38.930Z
0,2020-12-21T04:52:38.930Z
1,2020-12-21T04:52:38.930Z
2,2020-12-21T04:52:38.930Z
3,2020-12-21T04:52:38.930Z
5,2020-12-21T04:52:38.930Z
5,2020-12-21T04:52:38.930Z
6,2020-12-21T04:52:38.930Z
7,2020-12-21T04:52:38.930Z
7,2020-12-21T04:52:38.930Z
7,2020-12-21T04:52:38.930Z
6,2020-12-21T04:52:38.930Z
9,2020-12-21T04:52:38.930Z
11,2020-12-21T04:52:38.930Z
12,2020-12-21T04:52:38.930Z
16,2020-12-21T04:52:38.930Z
21,2020-12-21T04:52:38.930Z
23,2020-12-21T04:52:38.930Z
27,2020-12-21T04:52:38.930Z
38,2020-12-21T04:52:38.930Z
44,2020-12-21T04:52:38.930Z
48,2020-12-21T04:52:38.930Z
52,2020-12-21T04:52:38.930Z
56,2020-12-21T04:52:38.930Z
67,2020-12-21T04:52:38.930Z
70,2020-12-21T04:52:38.930Z
80,2020-12-21T04:52:38.930Z
90,2020-12-21T04:52:38.930Z
98,2020-12-21T04:52:38.930Z
111,2020-12-21T04:52:38.930Z
113,2020-12-21T04:52:38.930Z
131,2020-12-21T04:52:38.930Z
140,2020-12-21T04:52:38.930Z
135,2020-12-21T04:52:38.930Z
147,2020-12-21T04:52:38.930Z
160,2020-12-21T04:52:38.930Z
166,2020-12-21T04:52:38.930Z
166,2020-12-21T04:52:38.930Z
170,2020-12-21T04:52:38.930Z
182,2020-12-21T04:52:38.930Z
177,2020-12-21T04:52:38.930Z
192,2020-12-21T04:52:38.930Z
178,2020-12-21T04:52:38.930Z
179,2020-12-21T04:52:38.930Z
182,2020-12-21T04:52:38.930Z
165,2020-12-21T04:52:38.930Z
174,2020-12-21T04:52:38.930Z
157,2020-12-21T04:52:38.930Z
154,2020-12-21T04:52:38.930Z
145,2020-12-21T04:52:38.930Z
149,2020-12-21T04:52:38.930Z
146,2020-12-21T04:52:38.930Z
144,2020-12-21T04:52:38.930Z
136,2020-12-21T04:52:38.930Z
142,2020-12-21T04:52:38.930Z
132,2020-12-21T04:52:38.930Z
127,2020-12-21T04:52:38.930Z
122,2020-12-21T04:52:38.930Z
112,2020-12-21T04:52:38.930Z
109,2020-12-21T04:52:38.930Z
111,2020-12-21T04:52:38.930Z
101,2020-12-21T04:52:38.930Z
97,2020-12-21T04:52:38.930Z
91,2020-12-21T04:52:38.930Z
88,2020-12-21T04:52:38.930Z
84,2020-12-21T04:52:38.930Z
78,2020-12-21T04:52:38.930Z
78,2020-12-21T04:52:38.930Z
74,2020-12-21T04:52:38.930Z
69,2020-12-21T04:52:38.930Z
65,2020-12-21T04:52:38.930Z
61,2020-12-21T04:52:38.930Z
61,2020-12-21T04:52:38.930Z
61,2020-12-21T04:52:38.930Z
60,2020-12-21T04:52:38.930Z
55,2020-12-21T04:52:38.930Z
52,2020-12-21T04:52:38.930Z
51,2020-12-21T04:52:38.930Z
46,2020-12-21T04:52:38.930Z
47,2020-12-21T04:52:38.930Z
46,2020-12-21T04:52:38.930Z
46,2020-12-21T04:52:38.930Z
43,2020-12-21T04:52:38.930Z
41,2020-12-21T04:52:38.930Z
36,2020-12-21T04:52:38.930Z
40,2020-12-21T04:52:38.930Z
36,2020-12-21T04:52:38.930Z
39,2020-12-21T04:52:38.930Z
35,2020-12-21T04:52:38.930Z
35,2020-12-21T04:52:38.930Z
32,2020-12-21T04:52:38.930Z
29,2020-12-21T04:52:38.930Z
28,2020-12-21T04:52:38.930Z
30,2020-12-21T04:52:38.930Z
29,2020-12-21T04:52:38.930Z
29,2020-12-21T04:52:38.930Z
29,2020-12-21T04:52:38.930Z
30,2020-12-21T04:52:38.930Z
31,2020-12-21T04:52:38.930Z
32,2020-12-21T04:52:38.930Z
35,2020-12-21T04:52:38.930Z
35,2020-12-21T04:52:38.930Z
35,2020-12-21T04:52:38.930Z
31,2020-12-21T04:52:38.930Z
36,2020-12-21T04:52:38.930Z
38,2020-12-21T04:52:38.930Z
36,2020-12-21T04:52:38.930Z
40,2020-12-21T04:52:38.930Z
39,2020-12-21T04:52:38.930Z
41,2020-12-21T04:52:38.930Z
45,2020-12-21T04:52:38.930Z
43,2020-12-21T04:52:38.930Z
40,2020-12-21T04:52:38.930Z
45,2020-12-21T04:52:38.930Z
44,2020-12-21T04:52:38.930Z
45,2020-12-21T04:52:38.930Z
40,2020-12-21T04:52:38.930Z
39,2020-12-21T04:52:38.930Z
44,2020-12-21T04:52:38.930Z
56,2020-12-21T04:52:38.930Z
59,2020-12-21T04:52:38.930Z
72,2020-12-21T04:52:38.930Z
83,2020-12-21T04:52:38.930Z
85,2020-12-21T04:52:38.930Z
94,2020-12-21T04:52:38.930Z
90,2020-12-21T04:52:38.930Z
93,2020-12-21T04:52:38.930Z
113,2020-12-21T04:52:38.930Z
126,2020-12-21T04:52:38.930Z
130,2020-12-21T04:52:38.930Z
136,2020-12-21T04:52:38.930Z
151,2020-12-21T04:52:38.930Z
184,2020-12-21T04:52:38.930Z
189,2020-12-21T04:52:38.930Z
209,2020-12-21T04:52:38.930Z
209,2020-12-21T04:52:38.930Z
219,2020-12-21T04:52:38.930Z
235,2020-12-21T04:52:38.930Z
