section,male,female,lastUpdate,date
0,2,1,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
10,1,0,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
20,5,8,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
30,12,14,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
40,55,31,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
50,99,38,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
60,190,95,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
70,170,124,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
80,129,96,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
90,38,51,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
