section,male,female,lastUpdate,date
0,2,1,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
10,2,2,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
20,6,9,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
30,14,8,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
40,28,25,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
50,142,67,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
60,379,157,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
70,673,330,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
80,757,630,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
90,351,476,2021-01-19T07:34:37.340Z,2021-01-19T07:34:37.340Z
