age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,294245,194345,1538337,19.1,12.6,2021-03-11T06:27:02.077Z
20-29,887727,582170,1300361,68.3,44.8,2021-03-11T06:27:02.077Z
30-39,895875,628803,1197026,74.8,52.5,2021-03-11T06:27:02.077Z
40-49,887386,706818,1098556,80.8,64.3,2021-03-11T06:27:02.077Z
50-59,729285,616028,849966,85.8,72.5,2021-03-11T06:27:02.077Z
60-69,646856,587123,741639,87.2,79.2,2021-03-11T06:27:02.077Z
70-79,471153,441941,490784,96.0,90.0,2021-03-11T06:27:02.077Z
80-89,210159,196188,225538,93.2,87.0,2021-03-11T06:27:02.077Z
90+,49284,45429,51496,95.7,88.2,2021-03-11T06:27:02.077Z
