section,male,female,lastUpdate,date
0,0,1,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
10,0,1,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
20,2,2,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
30,7,10,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
40,19,5,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
50,29,17,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
60,28,17,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
70,22,17,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
80,12,11,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
90,3,1,2021-03-11T06:27:02.077Z,2021-03-11T06:27:02.077Z
