section,male,female,lastUpdate,date
0,0,0,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
10,2,0,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
20,0,0,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
30,0,1,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
40,6,1,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
50,12,5,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
60,23,7,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
70,25,16,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
80,5,10,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
90,2,2,2020-11-23T11:39:27.770Z,2020-11-23T11:39:27.770Z
