section,male,female,lastUpdate,date
0,15874,15197,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
10,36897,25949,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
20,30771,27715,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
30,20546,20055,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
40,17930,18818,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
50,13895,14178,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
60,10012,8814,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
70,4880,4398,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
80,2081,2562,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
90,484,1112,2020-10-13T09:38:53.503Z,2020-10-13T09:38:53.503Z
