name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,,149,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
יוספטל,,,15,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
שמיר,,62.96296310424805,132,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
וולפסון,,65.59297180175781,34,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
זיו צפת,,66.57060241699219,69,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
הלל יפה,,80.19417572021484,56,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
נהריה,,71.78423309326172,54,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
ברזילי,,65.0,51,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
פוריה,,60.0,57,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
סוראסקי,,96.49871826171875,161,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
בני ציון,,78.06004333496094,60,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
רבין ק. בילינסון,,,167,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
סורוקה,,,98,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
מאיר,,,110,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
קפלן,,,60,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
"רמב""ם",,87.52577209472656,150,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
הכרמל,,,88,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
השרון ק. גולדה,,,63,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
הדסה עין כרם,,,209,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
הסקוטי,,109.0225601196289,36,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
סנט וינסנט,,60.44776153564453,22,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
המשפחה הקדושה,,,0,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
סנט ג'וזף,,,5,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
שערי צדק,,,252,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
אל מקאסד,,,0,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
לניאדו,,79.66574096679688,146,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
אוגוסטה ויקטוריה,,,2,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
מעייני הישועה,,84.17721557617188,46,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
אסותא אשדוד,,,24,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
שניידר,,,0,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
המרכזי בעמק,,,109,2021-01-17T07:18:53.633Z,2021-01-17T07:18:53.633Z
