name,amount,lastUpdate,date
hard,454,2020-09-08T19:16:01.563Z,2020-09-08T19:16:01.563Z
moderate,168,2020-09-08T19:16:01.563Z,2020-09-08T19:16:01.563Z
name,amount,lastUpdate,date
hard,454,2020-09-08T19:16:01.563Z,2020-09-08T19:16:01.563Z
moderate,168,2020-09-08T19:16:01.563Z,2020-09-08T19:16:01.563Z
