total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2892,524,97,73,157,192,2021-04-04T12:44:43.080Z
100,18,19,14,30,37,2021-04-04T12:44:43.080Z
