section,male,female,lastUpdate,date
0,0,1,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
10,0,0,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
20,2,0,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
30,2,4,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
40,15,4,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
50,24,12,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
60,14,18,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
70,12,12,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
80,11,3,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
90,0,2,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
