city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130476,400,144,24015,4,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
רהט,4969,136,53,1266,20,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
תל אביב - יפו,26328,115,56,17973,3,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
באר שבע,15105,94,46,6687,5,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
אשדוד,25557,80,50,6263,4,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
חיפה,16642,78,41,9627,3,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
נתניה,16970,74,32,7214,3,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
פתח תקווה,21628,68,49,7901,3,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
טייבה,4562,50,36,1075,11,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
נצרת,9030,48,19,1462,6,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
לקיה,787,47,34,356,30,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
חולון,14640,46,20,5217,2,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
לוד,8627,41, 11-14 ,7223,5,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
בת ים,9664,37, 11-14 ,4217,3,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
אום אל-פחם,6144,36,23,842,6,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
ראשון לציון,14859,36, 11-14 ,7033,1,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
אשקלון,11828,33,17,4173,2,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
אבו גוש,1281,32,  6-10  ,572,39,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
רחובות,11311,29,17,6845,2,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
ערערה-בנגב,1002,29,18,235,16,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
בית שמש,20228,28,16,2302,2,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
כסיפה,908,27,16,187,15,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
הרצליה,4239,24, 11-14 ,3773,3,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
צפת,4816,23, 11-14 ,830,6,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
בני ברק,48213,23,15,2695,1,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
