section,male,female,lastUpdate,date
0,2,4,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
10,4,1,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
20,17,13,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
30,29,20,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
40,58,54,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
50,226,109,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
60,611,280,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
70,995,557,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
80,1115,971,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
90,526,704,2021-04-11T19:08:17.183Z,2021-04-11T19:08:17.183Z
