section,male,female,lastUpdate,date
0,1,0,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
10,2,1,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
20,2,2,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
30,1,3,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
40,21,10,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
50,44,17,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
60,89,41,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
70,69,47,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
80,48,32,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
90,7,15,2020-12-20T08:01:40.673Z,2020-12-20T08:01:40.673Z
