amount,lastUpdate
0,2021-02-22T19:42:44.580Z
0,2021-02-22T19:42:44.580Z
0,2021-02-22T19:42:44.580Z
1,2021-02-22T19:42:44.580Z
2,2021-02-22T19:42:44.580Z
3,2021-02-22T19:42:44.580Z
5,2021-02-22T19:42:44.580Z
5,2021-02-22T19:42:44.580Z
6,2021-02-22T19:42:44.580Z
7,2021-02-22T19:42:44.580Z
7,2021-02-22T19:42:44.580Z
7,2021-02-22T19:42:44.580Z
6,2021-02-22T19:42:44.580Z
9,2021-02-22T19:42:44.580Z
11,2021-02-22T19:42:44.580Z
12,2021-02-22T19:42:44.580Z
16,2021-02-22T19:42:44.580Z
21,2021-02-22T19:42:44.580Z
23,2021-02-22T19:42:44.580Z
27,2021-02-22T19:42:44.580Z
38,2021-02-22T19:42:44.580Z
44,2021-02-22T19:42:44.580Z
48,2021-02-22T19:42:44.580Z
52,2021-02-22T19:42:44.580Z
56,2021-02-22T19:42:44.580Z
67,2021-02-22T19:42:44.580Z
70,2021-02-22T19:42:44.580Z
80,2021-02-22T19:42:44.580Z
89,2021-02-22T19:42:44.580Z
98,2021-02-22T19:42:44.580Z
111,2021-02-22T19:42:44.580Z
113,2021-02-22T19:42:44.580Z
131,2021-02-22T19:42:44.580Z
140,2021-02-22T19:42:44.580Z
135,2021-02-22T19:42:44.580Z
147,2021-02-22T19:42:44.580Z
160,2021-02-22T19:42:44.580Z
166,2021-02-22T19:42:44.580Z
166,2021-02-22T19:42:44.580Z
170,2021-02-22T19:42:44.580Z
182,2021-02-22T19:42:44.580Z
177,2021-02-22T19:42:44.580Z
192,2021-02-22T19:42:44.580Z
178,2021-02-22T19:42:44.580Z
179,2021-02-22T19:42:44.580Z
182,2021-02-22T19:42:44.580Z
165,2021-02-22T19:42:44.580Z
174,2021-02-22T19:42:44.580Z
157,2021-02-22T19:42:44.580Z
154,2021-02-22T19:42:44.580Z
145,2021-02-22T19:42:44.580Z
149,2021-02-22T19:42:44.580Z
146,2021-02-22T19:42:44.580Z
144,2021-02-22T19:42:44.580Z
136,2021-02-22T19:42:44.580Z
142,2021-02-22T19:42:44.580Z
132,2021-02-22T19:42:44.580Z
127,2021-02-22T19:42:44.580Z
122,2021-02-22T19:42:44.580Z
112,2021-02-22T19:42:44.580Z
109,2021-02-22T19:42:44.580Z
111,2021-02-22T19:42:44.580Z
101,2021-02-22T19:42:44.580Z
97,2021-02-22T19:42:44.580Z
91,2021-02-22T19:42:44.580Z
88,2021-02-22T19:42:44.580Z
84,2021-02-22T19:42:44.580Z
78,2021-02-22T19:42:44.580Z
78,2021-02-22T19:42:44.580Z
74,2021-02-22T19:42:44.580Z
69,2021-02-22T19:42:44.580Z
65,2021-02-22T19:42:44.580Z
61,2021-02-22T19:42:44.580Z
61,2021-02-22T19:42:44.580Z
61,2021-02-22T19:42:44.580Z
60,2021-02-22T19:42:44.580Z
55,2021-02-22T19:42:44.580Z
52,2021-02-22T19:42:44.580Z
51,2021-02-22T19:42:44.580Z
46,2021-02-22T19:42:44.580Z
47,2021-02-22T19:42:44.580Z
46,2021-02-22T19:42:44.580Z
46,2021-02-22T19:42:44.580Z
43,2021-02-22T19:42:44.580Z
41,2021-02-22T19:42:44.580Z
36,2021-02-22T19:42:44.580Z
40,2021-02-22T19:42:44.580Z
36,2021-02-22T19:42:44.580Z
39,2021-02-22T19:42:44.580Z
35,2021-02-22T19:42:44.580Z
35,2021-02-22T19:42:44.580Z
32,2021-02-22T19:42:44.580Z
29,2021-02-22T19:42:44.580Z
28,2021-02-22T19:42:44.580Z
30,2021-02-22T19:42:44.580Z
29,2021-02-22T19:42:44.580Z
29,2021-02-22T19:42:44.580Z
29,2021-02-22T19:42:44.580Z
30,2021-02-22T19:42:44.580Z
31,2021-02-22T19:42:44.580Z
32,2021-02-22T19:42:44.580Z
35,2021-02-22T19:42:44.580Z
35,2021-02-22T19:42:44.580Z
35,2021-02-22T19:42:44.580Z
31,2021-02-22T19:42:44.580Z
36,2021-02-22T19:42:44.580Z
38,2021-02-22T19:42:44.580Z
36,2021-02-22T19:42:44.580Z
40,2021-02-22T19:42:44.580Z
39,2021-02-22T19:42:44.580Z
41,2021-02-22T19:42:44.580Z
45,2021-02-22T19:42:44.580Z
43,2021-02-22T19:42:44.580Z
40,2021-02-22T19:42:44.580Z
45,2021-02-22T19:42:44.580Z
44,2021-02-22T19:42:44.580Z
45,2021-02-22T19:42:44.580Z
40,2021-02-22T19:42:44.580Z
39,2021-02-22T19:42:44.580Z
44,2021-02-22T19:42:44.580Z
56,2021-02-22T19:42:44.580Z
59,2021-02-22T19:42:44.580Z
72,2021-02-22T19:42:44.580Z
83,2021-02-22T19:42:44.580Z
85,2021-02-22T19:42:44.580Z
94,2021-02-22T19:42:44.580Z
90,2021-02-22T19:42:44.580Z
93,2021-02-22T19:42:44.580Z
113,2021-02-22T19:42:44.580Z
126,2021-02-22T19:42:44.580Z
130,2021-02-22T19:42:44.580Z
136,2021-02-22T19:42:44.580Z
151,2021-02-22T19:42:44.580Z
184,2021-02-22T19:42:44.580Z
190,2021-02-22T19:42:44.580Z
209,2021-02-22T19:42:44.580Z
209,2021-02-22T19:42:44.580Z
219,2021-02-22T19:42:44.580Z
235,2021-02-22T19:42:44.580Z
270,2021-02-22T19:42:44.580Z
264,2021-02-22T19:42:44.580Z
