age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,123862,15935,1505185,8.2,1.1,2021-02-01T17:12:59.620Z
20-29,311509,100153,1277634,24.4,7.8,2021-02-01T17:12:59.620Z
30-39,369766,138121,1186386,31.2,11.6,2021-02-01T17:12:59.620Z
40-49,571313,221866,1080768,52.9,20.5,2021-02-01T17:12:59.620Z
50-59,543864,287009,832687,65.3,34.5,2021-02-01T17:12:59.620Z
60-69,557272,466341,735380,75.8,63.4,2021-02-01T17:12:59.620Z
70-79,428263,380178,462148,92.7,82.3,2021-02-01T17:12:59.620Z
80-89,190628,167349,222547,85.7,75.2,2021-02-01T17:12:59.620Z
90+,44737,38821,50589,88.4,76.7,2021-02-01T17:12:59.620Z
