Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
158,311,649,343,1293,2020-09-07T04:31:30.613Z,2020-09-07T04:31:30.613Z
