amount,lastUpdate
0,2021-03-13T19:42:29.803Z
0,2021-03-13T19:42:29.803Z
0,2021-03-13T19:42:29.803Z
1,2021-03-13T19:42:29.803Z
2,2021-03-13T19:42:29.803Z
3,2021-03-13T19:42:29.803Z
5,2021-03-13T19:42:29.803Z
5,2021-03-13T19:42:29.803Z
6,2021-03-13T19:42:29.803Z
7,2021-03-13T19:42:29.803Z
7,2021-03-13T19:42:29.803Z
7,2021-03-13T19:42:29.803Z
6,2021-03-13T19:42:29.803Z
9,2021-03-13T19:42:29.803Z
11,2021-03-13T19:42:29.803Z
12,2021-03-13T19:42:29.803Z
16,2021-03-13T19:42:29.803Z
21,2021-03-13T19:42:29.803Z
23,2021-03-13T19:42:29.803Z
27,2021-03-13T19:42:29.803Z
38,2021-03-13T19:42:29.803Z
44,2021-03-13T19:42:29.803Z
48,2021-03-13T19:42:29.803Z
52,2021-03-13T19:42:29.803Z
56,2021-03-13T19:42:29.803Z
67,2021-03-13T19:42:29.803Z
70,2021-03-13T19:42:29.803Z
80,2021-03-13T19:42:29.803Z
89,2021-03-13T19:42:29.803Z
98,2021-03-13T19:42:29.803Z
111,2021-03-13T19:42:29.803Z
113,2021-03-13T19:42:29.803Z
131,2021-03-13T19:42:29.803Z
140,2021-03-13T19:42:29.803Z
135,2021-03-13T19:42:29.803Z
147,2021-03-13T19:42:29.803Z
160,2021-03-13T19:42:29.803Z
166,2021-03-13T19:42:29.803Z
166,2021-03-13T19:42:29.803Z
170,2021-03-13T19:42:29.803Z
182,2021-03-13T19:42:29.803Z
177,2021-03-13T19:42:29.803Z
192,2021-03-13T19:42:29.803Z
178,2021-03-13T19:42:29.803Z
179,2021-03-13T19:42:29.803Z
182,2021-03-13T19:42:29.803Z
165,2021-03-13T19:42:29.803Z
174,2021-03-13T19:42:29.803Z
157,2021-03-13T19:42:29.803Z
154,2021-03-13T19:42:29.803Z
145,2021-03-13T19:42:29.803Z
149,2021-03-13T19:42:29.803Z
146,2021-03-13T19:42:29.803Z
144,2021-03-13T19:42:29.803Z
136,2021-03-13T19:42:29.803Z
142,2021-03-13T19:42:29.803Z
132,2021-03-13T19:42:29.803Z
127,2021-03-13T19:42:29.803Z
122,2021-03-13T19:42:29.803Z
112,2021-03-13T19:42:29.803Z
109,2021-03-13T19:42:29.803Z
111,2021-03-13T19:42:29.803Z
101,2021-03-13T19:42:29.803Z
97,2021-03-13T19:42:29.803Z
91,2021-03-13T19:42:29.803Z
88,2021-03-13T19:42:29.803Z
84,2021-03-13T19:42:29.803Z
78,2021-03-13T19:42:29.803Z
78,2021-03-13T19:42:29.803Z
74,2021-03-13T19:42:29.803Z
69,2021-03-13T19:42:29.803Z
65,2021-03-13T19:42:29.803Z
61,2021-03-13T19:42:29.803Z
61,2021-03-13T19:42:29.803Z
61,2021-03-13T19:42:29.803Z
60,2021-03-13T19:42:29.803Z
55,2021-03-13T19:42:29.803Z
52,2021-03-13T19:42:29.803Z
51,2021-03-13T19:42:29.803Z
46,2021-03-13T19:42:29.803Z
47,2021-03-13T19:42:29.803Z
46,2021-03-13T19:42:29.803Z
46,2021-03-13T19:42:29.803Z
43,2021-03-13T19:42:29.803Z
41,2021-03-13T19:42:29.803Z
36,2021-03-13T19:42:29.803Z
40,2021-03-13T19:42:29.803Z
36,2021-03-13T19:42:29.803Z
39,2021-03-13T19:42:29.803Z
35,2021-03-13T19:42:29.803Z
35,2021-03-13T19:42:29.803Z
32,2021-03-13T19:42:29.803Z
29,2021-03-13T19:42:29.803Z
28,2021-03-13T19:42:29.803Z
30,2021-03-13T19:42:29.803Z
29,2021-03-13T19:42:29.803Z
29,2021-03-13T19:42:29.803Z
29,2021-03-13T19:42:29.803Z
30,2021-03-13T19:42:29.803Z
31,2021-03-13T19:42:29.803Z
32,2021-03-13T19:42:29.803Z
35,2021-03-13T19:42:29.803Z
35,2021-03-13T19:42:29.803Z
35,2021-03-13T19:42:29.803Z
31,2021-03-13T19:42:29.803Z
36,2021-03-13T19:42:29.803Z
38,2021-03-13T19:42:29.803Z
36,2021-03-13T19:42:29.803Z
40,2021-03-13T19:42:29.803Z
39,2021-03-13T19:42:29.803Z
41,2021-03-13T19:42:29.803Z
45,2021-03-13T19:42:29.803Z
43,2021-03-13T19:42:29.803Z
40,2021-03-13T19:42:29.803Z
45,2021-03-13T19:42:29.803Z
44,2021-03-13T19:42:29.803Z
45,2021-03-13T19:42:29.803Z
40,2021-03-13T19:42:29.803Z
39,2021-03-13T19:42:29.803Z
44,2021-03-13T19:42:29.803Z
