name,amount,lastUpdate,date
hard,626,2021-03-13T19:42:29.803Z,2021-03-13T19:42:29.803Z
moderate,153,2021-03-13T19:42:29.803Z,2021-03-13T19:42:29.803Z
critical,263,2021-03-13T19:42:29.803Z,2021-03-13T19:42:29.803Z
breath,214,2021-03-13T19:42:29.803Z,2021-03-13T19:42:29.803Z
name,amount,lastUpdate,date
hard,626,2021-03-13T19:42:29.803Z,2021-03-13T19:42:29.803Z
moderate,153,2021-03-13T19:42:29.803Z,2021-03-13T19:42:29.803Z
critical,263,2021-03-13T19:42:29.803Z,2021-03-13T19:42:29.803Z
breath,214,2021-03-13T19:42:29.803Z,2021-03-13T19:42:29.803Z
