amount,lastUpdate
0,2021-01-11T19:42:21.023Z
0,2021-01-11T19:42:21.023Z
0,2021-01-11T19:42:21.023Z
1,2021-01-11T19:42:21.023Z
2,2021-01-11T19:42:21.023Z
3,2021-01-11T19:42:21.023Z
5,2021-01-11T19:42:21.023Z
5,2021-01-11T19:42:21.023Z
6,2021-01-11T19:42:21.023Z
7,2021-01-11T19:42:21.023Z
7,2021-01-11T19:42:21.023Z
7,2021-01-11T19:42:21.023Z
6,2021-01-11T19:42:21.023Z
9,2021-01-11T19:42:21.023Z
11,2021-01-11T19:42:21.023Z
12,2021-01-11T19:42:21.023Z
16,2021-01-11T19:42:21.023Z
21,2021-01-11T19:42:21.023Z
23,2021-01-11T19:42:21.023Z
27,2021-01-11T19:42:21.023Z
38,2021-01-11T19:42:21.023Z
44,2021-01-11T19:42:21.023Z
48,2021-01-11T19:42:21.023Z
52,2021-01-11T19:42:21.023Z
56,2021-01-11T19:42:21.023Z
66,2021-01-11T19:42:21.023Z
70,2021-01-11T19:42:21.023Z
80,2021-01-11T19:42:21.023Z
89,2021-01-11T19:42:21.023Z
98,2021-01-11T19:42:21.023Z
111,2021-01-11T19:42:21.023Z
113,2021-01-11T19:42:21.023Z
131,2021-01-11T19:42:21.023Z
140,2021-01-11T19:42:21.023Z
135,2021-01-11T19:42:21.023Z
147,2021-01-11T19:42:21.023Z
160,2021-01-11T19:42:21.023Z
166,2021-01-11T19:42:21.023Z
166,2021-01-11T19:42:21.023Z
170,2021-01-11T19:42:21.023Z
182,2021-01-11T19:42:21.023Z
177,2021-01-11T19:42:21.023Z
192,2021-01-11T19:42:21.023Z
178,2021-01-11T19:42:21.023Z
179,2021-01-11T19:42:21.023Z
182,2021-01-11T19:42:21.023Z
165,2021-01-11T19:42:21.023Z
174,2021-01-11T19:42:21.023Z
157,2021-01-11T19:42:21.023Z
154,2021-01-11T19:42:21.023Z
145,2021-01-11T19:42:21.023Z
149,2021-01-11T19:42:21.023Z
146,2021-01-11T19:42:21.023Z
144,2021-01-11T19:42:21.023Z
136,2021-01-11T19:42:21.023Z
142,2021-01-11T19:42:21.023Z
132,2021-01-11T19:42:21.023Z
127,2021-01-11T19:42:21.023Z
122,2021-01-11T19:42:21.023Z
112,2021-01-11T19:42:21.023Z
109,2021-01-11T19:42:21.023Z
111,2021-01-11T19:42:21.023Z
101,2021-01-11T19:42:21.023Z
97,2021-01-11T19:42:21.023Z
91,2021-01-11T19:42:21.023Z
88,2021-01-11T19:42:21.023Z
84,2021-01-11T19:42:21.023Z
78,2021-01-11T19:42:21.023Z
78,2021-01-11T19:42:21.023Z
74,2021-01-11T19:42:21.023Z
69,2021-01-11T19:42:21.023Z
65,2021-01-11T19:42:21.023Z
61,2021-01-11T19:42:21.023Z
61,2021-01-11T19:42:21.023Z
61,2021-01-11T19:42:21.023Z
60,2021-01-11T19:42:21.023Z
55,2021-01-11T19:42:21.023Z
52,2021-01-11T19:42:21.023Z
