age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,278098,166049,1538337,18.1,10.8,2021-03-05T06:51:25.580Z
20-29,838598,472881,1300361,64.5,36.4,2021-03-05T06:51:25.580Z
30-39,854073,535477,1197026,71.3,44.7,2021-03-05T06:51:25.580Z
40-49,857606,652317,1098556,78.1,59.4,2021-03-05T06:51:25.580Z
50-59,710611,583497,849966,83.6,68.6,2021-03-05T06:51:25.580Z
60-69,637683,571449,741639,86.0,77.1,2021-03-05T06:51:25.580Z
70-79,466793,434786,490784,95.1,88.6,2021-03-05T06:51:25.580Z
80-89,208117,193079,225538,92.3,85.6,2021-03-05T06:51:25.580Z
90+,48791,44720,51496,94.7,86.8,2021-03-05T06:51:25.580Z
