section,male,female,lastUpdate,date
0,0,0,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
10,0,2,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
20,3,2,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
30,9,11,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
40,23,9,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
50,31,15,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
60,31,14,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
70,29,14,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
80,7,15,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
90,4,2,2021-03-05T06:51:25.580Z,2021-03-05T06:51:25.580Z
