age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,153513,19755,1505185,10.2,1.3,2021-02-08T08:06:55.437Z
20-29,402855,127032,1277634,31.5,9.9,2021-02-08T08:06:55.437Z
30-39,472560,168736,1186386,39.8,14.2,2021-02-08T08:06:55.437Z
40-49,630253,275679,1080768,58.3,25.5,2021-02-08T08:06:55.437Z
50-59,574895,384092,832687,69.0,46.1,2021-02-08T08:06:55.437Z
60-69,570458,496077,735380,77.6,67.5,2021-02-08T08:06:55.437Z
70-79,435164,395225,462148,94.2,85.5,2021-02-08T08:06:55.437Z
80-89,194278,174420,222547,87.3,78.4,2021-02-08T08:06:55.437Z
90+,45713,40218,50589,90.4,79.5,2021-02-08T08:06:55.437Z
