section,male,female,lastUpdate,date
0,0,1,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
10,0,5,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
20,9,7,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
30,36,26,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
40,65,35,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
50,127,58,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
60,156,90,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
70,140,101,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
80,81,97,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
90,32,32,2021-02-08T08:06:55.437Z,2021-02-08T08:06:55.437Z
