amount,lastUpdate
0,2020-12-11T05:54:20.180Z
0,2020-12-11T05:54:20.180Z
0,2020-12-11T05:54:20.180Z
1,2020-12-11T05:54:20.180Z
2,2020-12-11T05:54:20.180Z
3,2020-12-11T05:54:20.180Z
5,2020-12-11T05:54:20.180Z
5,2020-12-11T05:54:20.180Z
6,2020-12-11T05:54:20.180Z
7,2020-12-11T05:54:20.180Z
7,2020-12-11T05:54:20.180Z
7,2020-12-11T05:54:20.180Z
6,2020-12-11T05:54:20.180Z
9,2020-12-11T05:54:20.180Z
11,2020-12-11T05:54:20.180Z
12,2020-12-11T05:54:20.180Z
16,2020-12-11T05:54:20.180Z
21,2020-12-11T05:54:20.180Z
23,2020-12-11T05:54:20.180Z
27,2020-12-11T05:54:20.180Z
38,2020-12-11T05:54:20.180Z
44,2020-12-11T05:54:20.180Z
48,2020-12-11T05:54:20.180Z
52,2020-12-11T05:54:20.180Z
56,2020-12-11T05:54:20.180Z
66,2020-12-11T05:54:20.180Z
70,2020-12-11T05:54:20.180Z
80,2020-12-11T05:54:20.180Z
90,2020-12-11T05:54:20.180Z
98,2020-12-11T05:54:20.180Z
111,2020-12-11T05:54:20.180Z
113,2020-12-11T05:54:20.180Z
131,2020-12-11T05:54:20.180Z
140,2020-12-11T05:54:20.180Z
135,2020-12-11T05:54:20.180Z
147,2020-12-11T05:54:20.180Z
160,2020-12-11T05:54:20.180Z
166,2020-12-11T05:54:20.180Z
166,2020-12-11T05:54:20.180Z
170,2020-12-11T05:54:20.180Z
182,2020-12-11T05:54:20.180Z
177,2020-12-11T05:54:20.180Z
192,2020-12-11T05:54:20.180Z
178,2020-12-11T05:54:20.180Z
179,2020-12-11T05:54:20.180Z
182,2020-12-11T05:54:20.180Z
165,2020-12-11T05:54:20.180Z
174,2020-12-11T05:54:20.180Z
157,2020-12-11T05:54:20.180Z
154,2020-12-11T05:54:20.180Z
145,2020-12-11T05:54:20.180Z
149,2020-12-11T05:54:20.180Z
146,2020-12-11T05:54:20.180Z
144,2020-12-11T05:54:20.180Z
136,2020-12-11T05:54:20.180Z
142,2020-12-11T05:54:20.180Z
132,2020-12-11T05:54:20.180Z
127,2020-12-11T05:54:20.180Z
122,2020-12-11T05:54:20.180Z
112,2020-12-11T05:54:20.180Z
109,2020-12-11T05:54:20.180Z
111,2020-12-11T05:54:20.180Z
101,2020-12-11T05:54:20.180Z
97,2020-12-11T05:54:20.180Z
91,2020-12-11T05:54:20.180Z
88,2020-12-11T05:54:20.180Z
84,2020-12-11T05:54:20.180Z
78,2020-12-11T05:54:20.180Z
78,2020-12-11T05:54:20.180Z
74,2020-12-11T05:54:20.180Z
69,2020-12-11T05:54:20.180Z
65,2020-12-11T05:54:20.180Z
61,2020-12-11T05:54:20.180Z
61,2020-12-11T05:54:20.180Z
61,2020-12-11T05:54:20.180Z
60,2020-12-11T05:54:20.180Z
55,2020-12-11T05:54:20.180Z
52,2020-12-11T05:54:20.180Z
51,2020-12-11T05:54:20.180Z
46,2020-12-11T05:54:20.180Z
47,2020-12-11T05:54:20.180Z
46,2020-12-11T05:54:20.180Z
46,2020-12-11T05:54:20.180Z
43,2020-12-11T05:54:20.180Z
41,2020-12-11T05:54:20.180Z
36,2020-12-11T05:54:20.180Z
40,2020-12-11T05:54:20.180Z
36,2020-12-11T05:54:20.180Z
39,2020-12-11T05:54:20.180Z
35,2020-12-11T05:54:20.180Z
35,2020-12-11T05:54:20.180Z
32,2020-12-11T05:54:20.180Z
29,2020-12-11T05:54:20.180Z
28,2020-12-11T05:54:20.180Z
30,2020-12-11T05:54:20.180Z
29,2020-12-11T05:54:20.180Z
29,2020-12-11T05:54:20.180Z
29,2020-12-11T05:54:20.180Z
30,2020-12-11T05:54:20.180Z
31,2020-12-11T05:54:20.180Z
32,2020-12-11T05:54:20.180Z
35,2020-12-11T05:54:20.180Z
35,2020-12-11T05:54:20.180Z
35,2020-12-11T05:54:20.180Z
31,2020-12-11T05:54:20.180Z
36,2020-12-11T05:54:20.180Z
38,2020-12-11T05:54:20.180Z
36,2020-12-11T05:54:20.180Z
40,2020-12-11T05:54:20.180Z
39,2020-12-11T05:54:20.180Z
41,2020-12-11T05:54:20.180Z
45,2020-12-11T05:54:20.180Z
43,2020-12-11T05:54:20.180Z
40,2020-12-11T05:54:20.180Z
45,2020-12-11T05:54:20.180Z
44,2020-12-11T05:54:20.180Z
45,2020-12-11T05:54:20.180Z
40,2020-12-11T05:54:20.180Z
39,2020-12-11T05:54:20.180Z
44,2020-12-11T05:54:20.180Z
56,2020-12-11T05:54:20.180Z
59,2020-12-11T05:54:20.180Z
72,2020-12-11T05:54:20.180Z
83,2020-12-11T05:54:20.180Z
85,2020-12-11T05:54:20.180Z
94,2020-12-11T05:54:20.180Z
90,2020-12-11T05:54:20.180Z
93,2020-12-11T05:54:20.180Z
113,2020-12-11T05:54:20.180Z
126,2020-12-11T05:54:20.180Z
131,2020-12-11T05:54:20.180Z
136,2020-12-11T05:54:20.180Z
151,2020-12-11T05:54:20.180Z
184,2020-12-11T05:54:20.180Z
190,2020-12-11T05:54:20.180Z
209,2020-12-11T05:54:20.180Z
209,2020-12-11T05:54:20.180Z
219,2020-12-11T05:54:20.180Z
236,2020-12-11T05:54:20.180Z
271,2020-12-11T05:54:20.180Z
265,2020-12-11T05:54:20.180Z
257,2020-12-11T05:54:20.180Z
285,2020-12-11T05:54:20.180Z
310,2020-12-11T05:54:20.180Z
330,2020-12-11T05:54:20.180Z
322,2020-12-11T05:54:20.180Z
312,2020-12-11T05:54:20.180Z
317,2020-12-11T05:54:20.180Z
323,2020-12-11T05:54:20.180Z
336,2020-12-11T05:54:20.180Z
319,2020-12-11T05:54:20.180Z
318,2020-12-11T05:54:20.180Z
338,2020-12-11T05:54:20.180Z
350,2020-12-11T05:54:20.180Z
328,2020-12-11T05:54:20.180Z
342,2020-12-11T05:54:20.180Z
355,2020-12-11T05:54:20.180Z
357,2020-12-11T05:54:20.180Z
367,2020-12-11T05:54:20.180Z
388,2020-12-11T05:54:20.180Z
387,2020-12-11T05:54:20.180Z
391,2020-12-11T05:54:20.180Z
373,2020-12-11T05:54:20.180Z
371,2020-12-11T05:54:20.180Z
372,2020-12-11T05:54:20.180Z
369,2020-12-11T05:54:20.180Z
383,2020-12-11T05:54:20.180Z
375,2020-12-11T05:54:20.180Z
393,2020-12-11T05:54:20.180Z
398,2020-12-11T05:54:20.180Z
383,2020-12-11T05:54:20.180Z
395,2020-12-11T05:54:20.180Z
401,2020-12-11T05:54:20.180Z
404,2020-12-11T05:54:20.180Z
406,2020-12-11T05:54:20.180Z
425,2020-12-11T05:54:20.180Z
429,2020-12-11T05:54:20.180Z
418,2020-12-11T05:54:20.180Z
423,2020-12-11T05:54:20.180Z
416,2020-12-11T05:54:20.180Z
439,2020-12-11T05:54:20.180Z
454,2020-12-11T05:54:20.180Z
435,2020-12-11T05:54:20.180Z
415,2020-12-11T05:54:20.180Z
414,2020-12-11T05:54:20.180Z
401,2020-12-11T05:54:20.180Z
416,2020-12-11T05:54:20.180Z
437,2020-12-11T05:54:20.180Z
455,2020-12-11T05:54:20.180Z
458,2020-12-11T05:54:20.180Z
460,2020-12-11T05:54:20.180Z
484,2020-12-11T05:54:20.180Z
490,2020-12-11T05:54:20.180Z
489,2020-12-11T05:54:20.180Z
515,2020-12-11T05:54:20.180Z
517,2020-12-11T05:54:20.180Z
523,2020-12-11T05:54:20.180Z
513,2020-12-11T05:54:20.180Z
527,2020-12-11T05:54:20.180Z
562,2020-12-11T05:54:20.180Z
587,2020-12-11T05:54:20.180Z
611,2020-12-11T05:54:20.180Z
630,2020-12-11T05:54:20.180Z
653,2020-12-11T05:54:20.180Z
631,2020-12-11T05:54:20.180Z
667,2020-12-11T05:54:20.180Z
660,2020-12-11T05:54:20.180Z
708,2020-12-11T05:54:20.180Z
719,2020-12-11T05:54:20.180Z
732,2020-12-11T05:54:20.180Z
