section,male,female,lastUpdate,date
0,17914,17161,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
10,39991,28981,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
20,34365,31515,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
30,23073,22974,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
40,20200,21467,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
50,15703,16329,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
60,11441,10205,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
70,5666,5177,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
80,2401,3038,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
90,575,1322,2020-11-27T04:27:57.500Z,2020-11-27T04:27:57.500Z
