city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,76457,13046,9093,77733,140,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
בני ברק,31890,3257,2352,17449,162,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
מודיעין עילית,14637,2298,1779,10514,299,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
בית שמש,11386,1946,1491,10563,153,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
תל אביב - יפו,15326,1900,1153,39682,42,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
חיפה,10249,1889,1290,26687,69,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
פתח תקווה,11620,1826,1236,24300,74,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
אשדוד,16308,1565,1079,16636,69,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
ביתר עילית,8295,1375,1082,4265,223,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
אלעד,7250,1083,815,4798,228,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
נתניה,9444,1018,696,15338,47,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
חולון,8182,1006,657,13935,54,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
באר שבע,8291,993,617,17651,50,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
נצרת,5550,989,606,4559,126,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
ראשון לציון,7779,907,556,16761,37,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
רחובות,6242,744,497,12596,53,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
רמת גן,4431,742,475,13545,50,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
אשקלון,5875,678,445,9958,48,2021-01-10T08:32:01.230Z,2021-01-10T08:32:01.230Z
