date,amount,recovered,lastUpdate
2020-05-17T00:00:00.000Z,15,137,2020-09-06T19:27:55.423Z
2020-05-18T00:00:00.000Z,27,282,2020-09-06T19:27:55.423Z
2020-05-19T00:00:00.000Z,22,183,2020-09-06T19:27:55.423Z
2020-05-20T00:00:00.000Z,15,124,2020-09-06T19:27:55.423Z
2020-05-21T00:00:00.000Z,16,207,2020-09-06T19:27:55.423Z
2020-05-22T00:00:00.000Z,20,166,2020-09-06T19:27:55.423Z
2020-05-23T00:00:00.000Z,4,34,2020-09-06T19:27:55.423Z
2020-05-24T00:00:00.000Z,13,108,2020-09-06T19:27:55.423Z
2020-05-25T00:00:00.000Z,22,175,2020-09-06T19:27:55.423Z
2020-05-26T00:00:00.000Z,50,94,2020-09-06T19:27:55.423Z
2020-05-27T00:00:00.000Z,40,98,2020-09-06T19:27:55.423Z
2020-05-28T00:00:00.000Z,77,137,2020-09-06T19:27:55.423Z
2020-05-29T00:00:00.000Z,113,40,2020-09-06T19:27:55.423Z
2020-05-30T00:00:00.000Z,29,29,2020-09-06T19:27:55.423Z
2020-05-31T00:00:00.000Z,87,59,2020-09-06T19:27:55.423Z
2020-06-01T00:00:00.000Z,100,104,2020-09-06T19:27:55.423Z
2020-06-02T00:00:00.000Z,121,46,2020-09-06T19:27:55.423Z
2020-06-03T00:00:00.000Z,97,33,2020-09-06T19:27:55.423Z
2020-06-04T00:00:00.000Z,141,59,2020-09-06T19:27:55.423Z
2020-06-05T00:00:00.000Z,124,36,2020-09-06T19:27:55.423Z
2020-06-06T00:00:00.000Z,78,38,2020-09-06T19:27:55.423Z
2020-06-07T00:00:00.000Z,140,51,2020-09-06T19:27:55.423Z
2020-06-08T00:00:00.000Z,179,37,2020-09-06T19:27:55.423Z
2020-06-09T00:00:00.000Z,172,44,2020-09-06T19:27:55.423Z
2020-06-10T00:00:00.000Z,239,71,2020-09-06T19:27:55.423Z
2020-06-11T00:00:00.000Z,191,74,2020-09-06T19:27:55.423Z
2020-06-12T00:00:00.000Z,183,69,2020-09-06T19:27:55.423Z
2020-06-13T00:00:00.000Z,150,53,2020-09-06T19:27:55.423Z
2020-06-14T00:00:00.000Z,136,37,2020-09-06T19:27:55.423Z
2020-06-15T00:00:00.000Z,198,71,2020-09-06T19:27:55.423Z
2020-06-16T00:00:00.000Z,298,38,2020-09-06T19:27:55.423Z
2020-06-17T00:00:00.000Z,270,49,2020-09-06T19:27:55.423Z
2020-06-18T00:00:00.000Z,302,76,2020-09-06T19:27:55.423Z
2020-06-19T00:00:00.000Z,308,67,2020-09-06T19:27:55.423Z
2020-06-20T00:00:00.000Z,157,59,2020-09-06T19:27:55.423Z
2020-06-21T00:00:00.000Z,172,46,2020-09-06T19:27:55.423Z
2020-06-22T00:00:00.000Z,346,87,2020-09-06T19:27:55.423Z
2020-06-23T00:00:00.000Z,448,110,2020-09-06T19:27:55.423Z
2020-06-24T00:00:00.000Z,485,55,2020-09-06T19:27:55.423Z
2020-06-25T00:00:00.000Z,513,124,2020-09-06T19:27:55.423Z
2020-06-26T00:00:00.000Z,464,125,2020-09-06T19:27:55.423Z
2020-06-27T00:00:00.000Z,401,87,2020-09-06T19:27:55.423Z
2020-06-28T00:00:00.000Z,381,109,2020-09-06T19:27:55.423Z
2020-06-29T00:00:00.000Z,752,190,2020-09-06T19:27:55.423Z
2020-06-30T00:00:00.000Z,780,122,2020-09-06T19:27:55.423Z
2020-07-01T00:00:00.000Z,967,111,2020-09-06T19:27:55.423Z
2020-07-02T00:00:00.000Z,1145,135,2020-09-06T19:27:55.423Z
2020-07-03T00:00:00.000Z,946,138,2020-09-06T19:27:55.423Z
2020-07-04T00:00:00.000Z,821,132,2020-09-06T19:27:55.423Z
2020-07-05T00:00:00.000Z,839,156,2020-09-06T19:27:55.423Z
2020-07-06T00:00:00.000Z,1138,153,2020-09-06T19:27:55.423Z
2020-07-07T00:00:00.000Z,1385,163,2020-09-06T19:27:55.423Z
2020-07-08T00:00:00.000Z,1323,140,2020-09-06T19:27:55.423Z
2020-07-09T00:00:00.000Z,1522,205,2020-09-06T19:27:55.423Z
2020-07-10T00:00:00.000Z,1412,213,2020-09-06T19:27:55.423Z
2020-07-11T00:00:00.000Z,1162,208,2020-09-06T19:27:55.423Z
2020-07-12T00:00:00.000Z,1246,297,2020-09-06T19:27:55.423Z
2020-07-13T00:00:00.000Z,1714,338,2020-09-06T19:27:55.423Z
2020-07-14T00:00:00.000Z,1602,310,2020-09-06T19:27:55.423Z
2020-07-15T00:00:00.000Z,1878,384,2020-09-06T19:27:55.423Z
2020-07-16T00:00:00.000Z,1931,488,2020-09-06T19:27:55.423Z
2020-07-17T00:00:00.000Z,1602,500,2020-09-06T19:27:55.423Z
2020-07-18T00:00:00.000Z,1442,531,2020-09-06T19:27:55.423Z
2020-07-19T00:00:00.000Z,1016,434,2020-09-06T19:27:55.423Z
2020-07-20T00:00:00.000Z,1895,619,2020-09-06T19:27:55.423Z
2020-07-21T00:00:00.000Z,2002,644,2020-09-06T19:27:55.423Z
2020-07-22T00:00:00.000Z,2042,3714,2020-09-06T19:27:55.423Z
2020-07-23T00:00:00.000Z,1986,7220,2020-09-06T19:27:55.423Z
2020-07-24T00:00:00.000Z,1832,1902,2020-09-06T19:27:55.423Z
2020-07-25T00:00:00.000Z,1113,674,2020-09-06T19:27:55.423Z
2020-07-26T00:00:00.000Z,1043,2980,2020-09-06T19:27:55.423Z
2020-07-27T00:00:00.000Z,2055,1973,2020-09-06T19:27:55.423Z
2020-07-28T00:00:00.000Z,2129,1750,2020-09-06T19:27:55.423Z
2020-07-29T00:00:00.000Z,1962,1518,2020-09-06T19:27:55.423Z
2020-07-30T00:00:00.000Z,1790,1828,2020-09-06T19:27:55.423Z
2020-07-31T00:00:00.000Z,1355,1401,2020-09-06T19:27:55.423Z
2020-08-01T00:00:00.000Z,628,574,2020-09-06T19:27:55.423Z
2020-08-02T00:00:00.000Z,713,2672,2020-09-06T19:27:55.423Z
2020-08-03T00:00:00.000Z,1804,1944,2020-09-06T19:27:55.423Z
2020-08-04T00:00:00.000Z,1725,1825,2020-09-06T19:27:55.423Z
2020-08-05T00:00:00.000Z,1691,1612,2020-09-06T19:27:55.423Z
2020-08-06T00:00:00.000Z,1677,1936,2020-09-06T19:27:55.423Z
2020-08-07T00:00:00.000Z,1752,1364,2020-09-06T19:27:55.423Z
2020-08-08T00:00:00.000Z,762,653,2020-09-06T19:27:55.423Z
2020-08-09T00:00:00.000Z,923,2407,2020-09-06T19:27:55.423Z
2020-08-10T00:00:00.000Z,1695,1385,2020-09-06T19:27:55.423Z
2020-08-11T00:00:00.000Z,1819,1013,2020-09-06T19:27:55.423Z
2020-08-12T00:00:00.000Z,1621,1159,2020-09-06T19:27:55.423Z
2020-08-13T00:00:00.000Z,1643,1341,2020-09-06T19:27:55.423Z
2020-08-14T00:00:00.000Z,1393,1042,2020-09-06T19:27:55.423Z
2020-08-15T00:00:00.000Z,775,598,2020-09-06T19:27:55.423Z
2020-08-16T00:00:00.000Z,1046,2185,2020-09-06T19:27:55.423Z
2020-08-17T00:00:00.000Z,1655,1225,2020-09-06T19:27:55.423Z
2020-08-18T00:00:00.000Z,1648,1310,2020-09-06T19:27:55.423Z
2020-08-19T00:00:00.000Z,1645,1517,2020-09-06T19:27:55.423Z
2020-08-20T00:00:00.000Z,1497,1398,2020-09-06T19:27:55.423Z
2020-08-21T00:00:00.000Z,1487,1597,2020-09-06T19:27:55.423Z
2020-08-22T00:00:00.000Z,719,693,2020-09-06T19:27:55.423Z
2020-08-23T00:00:00.000Z,968,2143,2020-09-06T19:27:55.423Z
2020-08-24T00:00:00.000Z,1896,1339,2020-09-06T19:27:55.423Z
2020-08-25T00:00:00.000Z,1958,2557,2020-09-06T19:27:55.423Z
2020-08-26T00:00:00.000Z,1948,2389,2020-09-06T19:27:55.423Z
2020-08-27T00:00:00.000Z,2069,1447,2020-09-06T19:27:55.423Z
2020-08-28T00:00:00.000Z,1833,1879,2020-09-06T19:27:55.423Z
2020-08-29T00:00:00.000Z,907,719,2020-09-06T19:27:55.423Z
2020-08-30T00:00:00.000Z,1113,2193,2020-09-06T19:27:55.423Z
2020-08-31T00:00:00.000Z,2196,1198,2020-09-06T19:27:55.423Z
2020-09-01T00:00:00.000Z,2248,1023,2020-09-06T19:27:55.423Z
2020-09-02T00:00:00.000Z,3174,1462,2020-09-06T19:27:55.423Z
2020-09-03T00:00:00.000Z,2680,1777,2020-09-06T19:27:55.423Z
2020-09-04T00:00:00.000Z,2615,1257,2020-09-06T19:27:55.423Z
2020-09-05T00:00:00.000Z,1506,618,2020-09-06T19:27:55.423Z
2020-09-06T00:00:00.000Z,1495,92,2020-09-06T19:27:55.423Z
